"CODE","BEGINNPROBENAHME_DATUM","BEGINNPROBENAHME_ZEIT","ENDEPROBENAHME_DATUM","ENDEPROBENAHME_ZEIT","WERT_NUM","Methode","BG","NG","NAME","PROBEARTID","EINHEIT","PARAMETERID_BAFU","PARAMETERGRUPPE","PARAMETER"
"913","29.01.2024","00:00","11.02.2024","23:59","0.007781","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fludioxonil","Pestizide","Fludioxonil"
"913","29.01.2024","00:00","11.02.2024","23:59","0.180661","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Gabapentin","Mikroverunreinigungen","Gabapentin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Iprovalicarb","Pestizide","Iprovalicarb"
"913","29.01.2024","00:00","11.02.2024","23:59","0.138426","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lamotrigin","Mikroverunreinigungen","Lamotrigin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lenacil","Pestizide","Lenacil"
"913","29.01.2024","00:00","11.02.2024","23:59","0.41401","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metformin","Mikroverunreinigungen","Metformin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Paracetamol","Mikroverunreinigungen","Paracetamol"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propamocarb","Pestizide","Propamocarb"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pyrimethanil","Pestizide","Pyrimethanil"
"913","29.01.2024","00:00","11.02.2024","23:59","0.117233","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sitagliptin","Mikroverunreinigungen","Sitagliptin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Spiroxamin","Pestizide","Spiroxamin"
"913","29.01.2024","00:00","11.02.2024","23:59","0.025256","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfapyridin","Mikroverunreinigungen","Sulfapyridin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mefenaminsaeure","Mikroverunreinigungen","Mefenaminsäure"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfamethazin","Mikroverunreinigungen","Sulfamethazin"
"913","29.01.2024","00:00","11.02.2024","23:59","0.018493","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlorothalonil_R417888","Pestizide","Chlorothalonil R417888"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Foramsulfuron","Pestizide","Foramsulfuron"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diflufenican","Pestizide","Diflufenican"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mesosulfuron-methyl","Pestizide","Mesosulfuron-methyl"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methiocarb","Pestizide","Methiocarb"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fenoxycarb","Pestizide","Fenoxycarb"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Clothianidin","Pestizide","Clothianidin"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acetamiprid","Pestizide","Acetamiprid"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.002","0.001","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fipronil","Pestizide","Fipronil"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Prosulfocarb","Pestizide","Prosulfocarb"
"913","29.01.2024","00:00","11.02.2024","23:59","0.237873","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Valsartansaeure","Mikroverunreinigungen","Valsartansäure"
"913","29.01.2024","00:00","11.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","6PPD-Quinon"
"913","29.01.2024","00:00","11.02.2024","23:59","0.115418","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","Hexamethoxymethylmelamin"
"913","29.01.2024","00:00","11.02.2024","23:59","0.644307","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Melamin","Mikroverunreinigungen","Melamin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","2-4-D","Pestizide","2,4-D"
"913","12.02.2024","00:00","25.02.2024","23:59","0.00724","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Atrazin","Pestizide","Atrazin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.003549","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Bentazon","Pestizide","Bentazon"
"913","12.02.2024","00:00","25.02.2024","23:59","0.001684","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlortoluron","Pestizide","Chlortoluron"
"913","12.02.2024","00:00","25.02.2024","23:59","0.019619","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","DEET","Mikroverunreinigungen","DEET"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diazinon","Pestizide","Diazinon"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethenamid","Pestizide","Dimethenamid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethoat","Pestizide","Dimethoat"
"913","12.02.2024","00:00","25.02.2024","23:59","0.00546","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diuron","Pestizide","Diuron"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Ethofumesat","Pestizide","Ethofumesat"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Isoproturon","Pestizide","Isoproturon"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Linuron","Pestizide","Linuron"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","MCPA","Pestizide","MCPA"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mecoprop","Pestizide","Mecoprop"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metalaxyl","Pestizide","Metalaxyl"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metamitron","Pestizide","Metamitron"
"913","12.02.2024","00:00","25.02.2024","23:59","0.009338","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor","Pestizide","Metazachlor"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metobromuron","Pestizide","Metobromuron"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor","Pestizide","Metolachlor"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pirimicarb","Pestizide","Pirimicarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propiconazol","Pestizide","Propiconazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbuthylazin","Pestizide","Terbuthylazin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Terbutryn","Pestizide","Terbutryn"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Irgarol","Pestizide","Irgarol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethachlor","Pestizide","Dimethachlor"
"913","12.02.2024","00:00","25.02.2024","23:59","0.010479","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Azoxystrobin","Pestizide","Azoxystrobin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Carbendazim","Pestizide","Carbendazim"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chloridazon","Pestizide","Chloridazon"
"913","12.02.2024","00:00","25.02.2024","23:59","0.05256","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metazachlor-ESA","Pestizide","Metazachlor-ESA (BH 479-08)"
"913","12.02.2024","00:00","25.02.2024","23:59","0.051273","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metolachlor-ESA","Pestizide","Metolachlor-ESA (CGA 354743)"
"913","12.02.2024","00:00","25.02.2024","23:59","0.025433","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propyzamid","Pestizide","Propyzamid"
"913","12.02.2024","00:00","25.02.2024","23:59","0.303185","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Desphenyl-chloridazon","Pestizide","Desphenyl-chloridazon"
"913","12.02.2024","00:00","25.02.2024","23:59","0.023705","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Napropamid","Pestizide","Napropamid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiacloprid","Pestizide","Thiacloprid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyproconazol","Pestizide","Cyproconazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Flufenacet","Pestizide","Flufenacet"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Imidacloprid","Pestizide","Imidacloprid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methoxyfenozid","Pestizide","Methoxyfenozid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Thiamethoxam","Pestizide","Thiamethoxam"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Tebuconazol","Pestizide","Tebuconazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metribuzin","Pestizide","Metribuzin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Nicosulfuron","Pestizide","Nicosulfuron"
"913","12.02.2024","00:00","25.02.2024","23:59","0.139728","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acesulfam","Mikroverunreinigungen","Acesulfam"
"913","12.02.2024","00:00","25.02.2024","23:59","0.055405","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyclamat","Mikroverunreinigungen","Cyclamat"
"913","12.02.2024","00:00","25.02.2024","23:59","2.885642","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sucralose","Mikroverunreinigungen","Sucralose"
"913","12.02.2024","00:00","25.02.2024","23:59","0.4286","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Benzotriazol","Mikroverunreinigungen","Benzotriazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.258213","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-und_5-Methylbenzotriazol","Mikroverunreinigungen","4- und 5-Methylbenzotriazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.014244","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Carbamazepin","Mikroverunreinigungen","Carbamazepin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.213208","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diclofenac","Mikroverunreinigungen","Diclofenac"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Naproxen","Mikroverunreinigungen","Naproxen"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Bezafibrat","Mikroverunreinigungen","Bezafibrat"
"913","12.02.2024","00:00","25.02.2024","23:59","0.018021","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Atenolol","Mikroverunreinigungen","Atenolol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.024741","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metoprolol","Mikroverunreinigungen","Metoprolol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.004953","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sotalol","Mikroverunreinigungen","Sotalol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Azithromycin","Mikroverunreinigungen","Azithromycin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.042187","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Clarithromycin","Mikroverunreinigungen","Clarithromycin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.052338","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfamethoxazol","Mikroverunreinigungen","Sulfamethoxazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.017382","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Trimethoprim","Mikroverunreinigungen","Trimethoprim"
"913","12.02.2024","00:00","25.02.2024","23:59","0.537666","LC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Iopromid","Mikroverunreinigungen","Iopromid"
"913","12.02.2024","00:00","25.02.2024","23:59","0.067424","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Amidotrizoesaeure","Mikroverunreinigungen","Amidotrizoesäure"
"913","12.02.2024","00:00","25.02.2024","23:59","0.348338","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-Acetamidoantipyrin","Mikroverunreinigungen","4-Acetamidoantipyrin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.191244","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","4-Formylaminoantipyrin","Mikroverunreinigungen","4-Formylaminoantipyrin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acetyl-sulfamethoxazol","Mikroverunreinigungen","Acetyl-sulfamethoxazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.035525","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Tramadol","Mikroverunreinigungen","Tramadol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.058547","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Amisulprid","Mikroverunreinigungen","Amisulprid"
"913","12.02.2024","00:00","25.02.2024","23:59","0.083602","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Candesartan","Mikroverunreinigungen","Candesartan"
"913","12.02.2024","00:00","25.02.2024","23:59","0.012352","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Citalopram","Mikroverunreinigungen","Citalopram"
"913","12.02.2024","00:00","25.02.2024","23:59","0.10472","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Hydrochlorthiazid","Mikroverunreinigungen","Hydrochlorthiazid"
"913","12.02.2024","00:00","25.02.2024","23:59","0.058811","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Irbesartan","Mikroverunreinigungen","Irbesartan"
"913","12.02.2024","00:00","25.02.2024","23:59","0.036553","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Venlafaxin","Mikroverunreinigungen","Venlafaxin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Asulam","Pestizide","Asulam"
"913","12.02.2024","00:00","25.02.2024","23:59","0.018789","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Boscalid","Pestizide","Boscalid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Cyprodinil","Pestizide","Cyprodinil"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Epoxiconazol","Pestizide","Epoxiconazol"
"913","12.02.2024","00:00","25.02.2024","23:59","0.006454","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fludioxonil","Pestizide","Fludioxonil"
"913","12.02.2024","00:00","25.02.2024","23:59","0.161001","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Gabapentin","Mikroverunreinigungen","Gabapentin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Iprovalicarb","Pestizide","Iprovalicarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0.143545","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lamotrigin","Mikroverunreinigungen","Lamotrigin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Lenacil","Pestizide","Lenacil"
"913","12.02.2024","00:00","25.02.2024","23:59","0.541385","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Metformin","Mikroverunreinigungen","Metformin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.052276","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Paracetamol","Mikroverunreinigungen","Paracetamol"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Propamocarb","Pestizide","Propamocarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Pyrimethanil","Pestizide","Pyrimethanil"
"913","12.02.2024","00:00","25.02.2024","23:59","0.118104","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sitagliptin","Mikroverunreinigungen","Sitagliptin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Spiroxamin","Pestizide","Spiroxamin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.024525","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfapyridin","Mikroverunreinigungen","Sulfapyridin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mefenaminsaeure","Mikroverunreinigungen","Mefenaminsäure"
"913","12.02.2024","00:00","25.02.2024","23:59","0.021096","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Sulfamethazin","Mikroverunreinigungen","Sulfamethazin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.019573","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlorothalonil_R417888","Pestizide","Chlorothalonil R417888"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Foramsulfuron","Pestizide","Foramsulfuron"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diflufenican","Pestizide","Diflufenican"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Mesosulfuron-methyl","Pestizide","Mesosulfuron-methyl"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Methiocarb","Pestizide","Methiocarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fenoxycarb","Pestizide","Fenoxycarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Clothianidin","Pestizide","Clothianidin"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Acetamiprid","Pestizide","Acetamiprid"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.002","0.001","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Fipronil","Pestizide","Fipronil"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Prosulfocarb","Pestizide","Prosulfocarb"
"913","12.02.2024","00:00","25.02.2024","23:59","0.267525","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Valsartansaeure","Mikroverunreinigungen","Valsartansäure"
"913","12.02.2024","00:00","25.02.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","6PPD-Quinon"
"913","12.02.2024","00:00","25.02.2024","23:59","0.124123","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","Hexamethoxymethylmelamin"
"913","12.02.2024","00:00","25.02.2024","23:59","0.611485","LC-MS","0.050","0.020","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Melamin","Mikroverunreinigungen","Melamin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.100","0.050","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","2-4-D","Pestizide","2,4-D"
"913","26.02.2024","00:00","10.03.2024","23:59","0.007072","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Atrazin","Pestizide","Atrazin"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Bentazon","Pestizide","Bentazon"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Chlortoluron","Pestizide","Chlortoluron"
"913","26.02.2024","00:00","10.03.2024","23:59","0.0000","GC-MS","0.050","0.025","Furtbach bei Würenlos","2-Wochenmischprobe","ng/l","Cypermethrin","Pestizide","Cypermethrin"
"913","26.02.2024","00:00","10.03.2024","23:59","0.021584","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","DEET","Mikroverunreinigungen","DEET"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diazinon","Pestizide","Diazinon"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethenamid","Pestizide","Dimethenamid"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Dimethoat","Pestizide","Dimethoat"
"913","26.02.2024","00:00","10.03.2024","23:59","0.003919","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Diuron","Pestizide","Diuron"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.020","0.010","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Ethofumesat","Pestizide","Ethofumesat"
"913","26.02.2024","00:00","10.03.2024","23:59","0","LC-MS","0.010","0.005","Furtbach bei Würenlos","2-Wochenmischprobe","µg/l","Isoproturon","Pestizide","Isoproturon"
